nAcid,VR2_A,AATS4dv,AATS4d,AATS5d,AATS4s,AATS5s,AATS4v,AATS2p,AATS3p,AATS4p,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,ATSC1dv,ATSC7dv,ATSC1d,ATSC4d,ATSC5d,ATSC6d,ATSC1s,ATSC3s,ATSC4s,ATSC5v,ATSC8v,ATSC2p,ATSC5p,ATSC5i,AATSC2c,AATSC4c,AATSC5c,AATSC3dv,AATSC4dv,AATSC2d,AATSC1s,AATSC2s,AATSC0v,AATSC3p,AATSC5p,MATS1c,MATS4c,MATS5c,MATS1dv,MATS3dv,MATS4dv,MATS5dv,MATS2d,MATS3s,MATS4v,GATS2c,GATS5c,GATS1dv,GATS2dv,GATS5dv,GATS1d,GATS4d,GATS5d,GATS1s,GATS3s,GATS1i,GATS5i,BCUTc-1h,BCUTs-1l,PNSA2,FPSA3,WNSA3,RNCG,RPCG,RNCS,RPCS,C3SP2,C1SP3,C3SP3,C4SP3,Xch-6d,Xch-7d,Xch-6dv,Xch-7dv,Xc-5dv,AXp-0dv,NsssCH,NaasC,NssssC,SsssCH,SdssC,SaasC,SssssC,AETA_alpha,ETA_shape_y,AETA_beta_ns_d,AETA_eta,ETA_dAlpha_A,ETA_epsilon_5,ETA_dEpsilon_D,ETA_dBeta,nHBDon,MIC0,Lipinski,GhoseFilter,Mor03m,Mor04m,Mor05m,Mor06m,Mor08m,Mor10m,Mor13m,Mor15m,Mor17m,Mor18m,Mor20m,Mor21m,Mor23m,Mor24m,Mor29m,Mor08v,Mor13p,Mor16p,Mor20p,PEOE_VSA4,PEOE_VSA5,PEOE_VSA7,SMR_VSA4,SlogP_VSA4,SlogP_VSA8,EState_VSA3,EState_VSA4,EState_VSA8,EState_VSA9,VSA_EState4,VSA_EState5,VSA_EState9,AMID_O,PBF,nFRing,n10FRing,nG12FRing,nFaRing,nFARing,nG12FARing,RotRatio,GGI4,GGI5,JGI2,JGI3,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,mZagreb2
1,1.725974836,0,1,1,5,1,78.97914722,1.212311845,0.85128427,0.61620486,150.6034111,156.9462689,169.1442434,179.7962178,184.917652,5.950617284,0,-0.111111111,0.666666667,0.222222222,0,-12.75445816,-7.393689986,-23.17695473,98.88127792,0,-0.863445623,0.265645175,1.201324057,0.019459872,-0.014177037,0.016028693,-2.417283951,-3.950617284,-0.222222222,-1.59430727,1.674211248,44.14566778,-0.047495833,0.132822588,-0.857547909,-0.253146561,0.286209905,0.14695122,-0.477560976,-0.780487805,0.975609756,-0.5,-0.156413233,-0.248356156,0.506661419,0.467078387,0.537804878,0.632195122,0,1.375,0,0,0.967643645,1.164828787,1.251374235,0,0.448959469,1.626521899,-90.26951863,0.060798858,-6.529898138,0.585120711,0.400449148,59.96456737,24.95372589,0,0,0,0,0,0,0,0,0,0.527983787,0,0,0,0,-0.981481481,0,0,0.433333333,0.230769231,0,0.315557426,0,0.888888889,0.117777778,0,1,14.58459462,1,0,-0.264275788,-0.339370652,-0.683418785,-0.18839262,-0.00799824,0.052528853,-0.016851239,0.026881843,0.040231917,-0.040000486,-0.041640923,0.059607719,-0.001003225,-0.015381824,-0.038117521,0.046529071,-0.03755903,0.048593854,0.084572572,0,0,0,0,0,0,0,6.076020107,6.578935684,5.106527395,0,-0.981481481,0,0.662610506,5.16E-05,0,0,0,0,0,0,0.25,0,0,0.111111111,0,0,0,0,0,0,0,1.333333333
0,2.043534822,0.066666667,1.4,1,4.333333333,1.5,115.6881773,0.973231294,0.914746762,0.877968895,149.1230061,166.7073129,167.7901323,170.6043723,169.0200999,24.81632653,0,1.632653061,-0.489795918,0.979591837,0.734693878,-1.138888889,-4.444444444,-29.41666667,-128.1804442,0,0.082060323,-0.718327743,-4.022026681,0.001813392,-0.006099032,0.000837352,-2.102040816,-3.987755102,-0.106679035,-0.087606838,0.35479798,44.97358566,-0.019017798,-0.059860645,-0.61393259,-0.210385261,0.028884334,0.408464898,-0.449781659,-0.853275109,0.283842795,-0.307486631,-0.088328076,-0.523098038,1.162977266,0.07902868,0.397379913,0.921198888,0.049672489,1.029411765,0.535294118,0,0.579652997,1.288722397,1.9272959,1.133649584,0.420607754,1.433496208,-51.16120238,0.042583459,-4.465644362,0.604259287,0.392599517,29.48358663,18.41255562,0,1,0,0,0,0,0,0,0,0.67060056,0,0,0,0,-0.157407407,0,0,0.444444444,0.1875,0,0.534407252,0,0.955555556,0,-1.75,0,13.08377234,1,0,-0.700507932,-0.302904546,-0.900499995,0.112033065,-0.165693729,0.132740732,-0.016578391,0.207875245,-0.056316174,0.042179288,0.084086355,-0.085961255,0.061802262,0.010984225,0.008296873,0.105288428,0.112803333,-0.139129858,0.205807417,0,0,0,0,0,0,6.420821623,0,4.736862954,0,0,-0.157407407,1.380787037,0.584805271,0.382641339,0,0,0,0,0,0,0.2,0,0,0.133333333,0.03125,0,0,0,0,0,0,1.666666667
0,2.065193865,0.866666667,1.4,1,4.733333333,7.5,92.06096786,1.031413901,0.755647798,0.645723085,157.0797561,165.7411464,175.8814004,183.3235378,185.1842767,24.21301775,0,-0.171597633,-0.426035503,0.568047337,0,-0.539940828,-14.01577909,-17.03550296,-118.2829797,0,-1.093490054,0.257802394,1.349669461,-0.000855787,0.00086809,-0.006158115,-0.398915187,-2.248915187,-0.059171598,-0.044995069,1.706912745,40.72128671,-0.009640591,0.042967066,0.184143666,0.052907523,-0.375319157,0.360465116,-0.071264975,-0.401761804,-1.453488372,-0.161290323,-0.111540152,0.169023999,0.828708076,2.330358893,0.25422833,0.427967381,3.50422833,1.467741935,1.006451613,0,0.535034846,0.904478244,1.750539658,0.000159394,0.476963545,1.3729048,-61.80966089,0.031694932,-6.032192738,0.449739527,0.345367136,103.2745757,19.97304352,0,2,0,0,0,0,0,0,0,0.616737721,0,0,0,0,0,0,0,0.427777778,0.155844156,0,0.536077817,0,1.022222222,0,-1.75,0,16.98225586,1,0,-0.2332863,-0.638586579,-0.719200768,-0.158441699,-0.10056074,0.014719343,0.129096969,-0.096043901,-0.053941984,0.191109065,-0.165034941,-0.157101666,0.101285732,0.018948964,-0.108246401,0.033613463,0.118642782,-0.073002666,0.057994444,0,0,0,0,10.11431827,0,6.420821623,0,0,0,0,0,0,0.557928388,0.602308289,0,0,0,0,0,0,0.4,0,0,0.088888889,0.083333333,0,0,0,0,0,0,1.583333333
0,2.244521256,0.3,1.5,1,4.4,2.692307692,109.029702,1.002886054,0.93278148,0.78993519,151.7145812,166.1474616,167.3173603,174.2203938,167.85874,22.06222222,0,2.222222222,-1.111111111,1.444444444,1.333333333,-8.237777778,12.01333333,-38,-330.2737389,0,0.033963663,-1.060058829,-5.113790948,-0.005641748,-0.01193322,-0.003417808,-1.236135266,-3.975555556,-0.164251208,-0.588412698,0.102028986,42.75642475,-0.037998539,-0.081542987,-0.583153513,-0.283179417,-0.081105772,0.299469112,-0.234907462,-0.755489865,0.013513514,-0.335968379,0.151673572,-0.244957997,1.254400156,0.559684157,0.519425676,0.921526146,0.559381497,1.227272727,0.763636364,0,0.846956335,1.068228792,1.877797862,1.279079625,0.461146887,1.286739911,-103.0375346,0.049999773,-7.098700905,0.414833874,0.296519745,26.87955916,18.96119678,0,1,0,0,0,0,0,0,0.021516574,0.620151492,1,0,0,-0.99537037,-0.597222222,0,0,0.428571429,0.333333333,0,0.569972446,0,0.9375,0.091071429,-2.5,1,14.02489335,1,0,-1.003188462,-0.248727907,-1.158612471,0.207719607,-0.418748279,0.124877095,-0.262372187,0.232000042,-0.013265502,-0.040591452,0.116555657,-0.068766877,0.106674479,-0.020301257,0.018529312,-0.036450751,-0.001536909,-0.148502018,0.172145949,0,0,6.9237372,0,0,0,0,0,4.736862954,5.106527395,0,-0.597222222,1.231203704,0.741931016,0.452804653,0,0,0,0,0,0,0.166666667,0,0,0.158730159,0.041666667,0,0,0,0,0,0,1.777777778
0,1.797343098,0.6,1.3,1,3.3,4,96.80245759,1.179606745,0.969095598,0.810673685,145.2461683,158.1233103,164.9032505,169.0688404,185.0509644,6.338842975,0,0.289256198,-0.074380165,0.446280992,0,-0.008264463,-0.520661157,-1.190082645,64.84184882,0,-0.738427654,0.700242438,4.369125056,-0.002898316,0.001496219,-0.002588449,-0.020661157,-0.629752066,-0.058953168,-0.000826446,-0.155371901,49.93005109,-0.026702726,0.116707073,-0.271972021,0.116671458,-0.201840922,0.171205357,-0.005580357,-0.170089286,-0.607142857,-0.297222222,-0.013235294,-0.108571028,0.931278347,2.001537244,0.527901786,0.92485119,2.209821429,1.145833333,0.6875,0,0.501470588,0.774159664,1.374979331,6.89E-05,0.365639209,1.754855791,-45.41311143,0.036030383,-4.191253888,0.654639258,0.3113567,80.10691022,61.98780339,0,1,0,0,0,0,0,0,0,0.62805982,0,0,0,0,0,0,0,0.466666667,0,0,0.376531399,0,0.853333333,0,0.25,0,11.88665167,1,0,0.226118532,-0.478869192,-0.691614846,0.052945762,-0.131918348,-0.016883522,-0.062827495,-0.017434877,0.016173758,-0.041842958,-0.022287113,-0.056200228,0.056456913,0.029736725,-0.012798066,0.064403514,0.047512928,-0.020201029,0.085521678,0,0,12.99975731,0,0,0,0,6.286160523,0,0,0,0,0,0.336243687,0.161096342,0,0,0,0,0,0,0.25,0,0,0.074074074,0.0625,0,0,0,0,0,0,1.5
0,2.767467029,4,1.666666667,1,5,4,134.2873988,1.516485115,1.115675975,0.950761226,143.6088728,150.6034111,162.4337831,163.7996032,185.0509644,5.272727273,0,0.727272727,-0.173553719,1.619834711,0,-0.664141414,5.78902663,-3.832644628,132.7630419,0,-0.804496778,0.793895406,4.529386973,-0.01001853,0.001553779,-0.007691014,-0.769146006,0.297520661,-0.106404959,-0.060376492,-0.50792011,45.57531484,-0.004137121,0.198473851,-0.293496429,0.042422144,-0.209984429,0.1,-0.16045977,0.062068966,-0.24137931,-0.2575,0.137235374,-0.181516135,1.275659436,0.903003361,0.517241379,1.025323276,1.706896552,0.8,0.733333333,0,0.511836735,0.656108844,1.168505736,6.41E-05,0.430389452,1.571591039,-86.05725582,0.058487665,-6.042128595,0.582869854,0.233368859,34.30532217,78.95763028,0,0,0,0,0.102062073,0.102062073,0.022680461,0.009259259,0,0.51798538,0,1,0,0,0,0.375,0,0.452380952,0.157894737,0,0.304694042,0,0.919047619,0,1.25,0,13.89946321,1,0,-0.362350429,-0.827566412,-0.953744071,-0.136986828,-0.066494768,0.179422208,-0.067480054,0.224789546,-0.073008453,-0.197771331,0.039746122,0.138441121,-0.210444471,0.157043777,0.031860425,-0.008692581,0.058904005,0.198732037,0.087810318,0,0,12.13273414,0,0,0,12.04640794,0,4.417150937,0,0,0.375,0,0.527410869,3.40E-05,0,0,0,0,0,0,0.142857143,0.125,0,0.055555556,0.055555556,0,0,0,0,0,0,1.75
1,2.065193865,0.611111111,1.388888889,1,3.694444444,4.777777778,91.17388598,1.112967284,0.826765518,0.712712912,149.5470643,159.4447949,170.5215115,174.403065,181.5626124,15.95918367,0,0.06122449,-0.530612245,0.734693878,0.244897959,-4.575963719,-14.93764172,-8.454081633,-108.9677849,0,-1.32847674,0.287302653,2.50573084,0.008217797,0.00242011,-0.005997139,-0.5855573,-1.236961451,-0.074211503,-0.351997209,1.132781901,44.97358566,-0.010050246,0.031922517,-0.778709007,0.069267751,-0.171648554,0.299272866,-0.142747799,-0.301547816,-0.818131564,-0.213903743,-0.162153846,0.033441367,0.44515269,1.869436144,0.470149254,0.560775667,2.313985627,1.441176471,0.966503268,0,0.77112,1.071,1.575555579,0.252028421,0.42475956,1.372857188,-79.95856515,0.048853169,-7.202922747,0.570047655,0.358719822,61.66044015,24.49796279,0,1,0,0,0,0,0,0,0,0.628279241,0,0,0,0,-0.710648148,0,0,0.444444444,0.1875,0,0.582638096,0,0.861904762,0.093650794,-1.5,1,13.08377234,1,0,-0.501282489,-0.262308997,-0.827915979,0.092573068,-0.128905239,0.176782968,0.048492293,0.034086441,0.003887106,-0.008109495,-0.088172358,-0.111994805,0.014042048,-0.007572292,-0.07818949,0.092021691,0.145318234,-0.066278361,0.066448156,0,0,6.420821623,0,0,0,6.420821623,6.420821623,0,5.106527395,0,-0.710648148,0,0.557928388,0.379954108,0,0,0,0,0,0,0.4,0,0,0.088888889,0.083333333,0,0,0,0,0,0,1.583333333
0,1.472998201,0,1,1,1.5,1,72.9101804,0.814846938,0.841906862,0.779078607,150.7692177,171.8997564,170.4977225,169.0200999,184.917652,4.305555556,0,0.305555556,0.333333333,0.25,0,-0.090277778,-1.8125,-0.416666667,183.2482486,0,0.131110926,0.618121447,3.057970926,-0.003941173,0.00116672,0.001344683,-0.794444444,0.277777778,-0.05994152,-0.008207071,-0.129020468,42.87487519,0.005997321,0.068680161,-0.159243537,0.082466763,0.095045653,0.139513951,-0.283168317,0.099009901,0.247524752,-0.431578947,-0.225974026,-0.314659073,1.880806684,0.024667593,0.831683168,1.891610214,0,1.2,0,0,1.012987013,1.228571429,2.225496491,0,0.242809365,1.472126186,-15.39531467,0.035067077,-1.812424425,0.902523305,0.132094161,21.45844602,133.4070664,0,2,0,0,0,0,0,0,0,0.778838768,0,0,0,0,0,0,0,0.458333333,0,0,0.520391196,0,0.891666667,0,-2,0,11.17824605,1,0,-0.058132993,-0.597825364,-0.352965808,0.112151037,-0.193198235,0.147780433,-0.16859129,0.213109247,-0.111397058,-0.068605891,0.172512887,-0.084708103,0.041029817,0.021842228,0.00198247,0.115652961,0.047226855,-0.077647933,0.231595629,0,0,6.9237372,0,0,0,0,6.606881965,4.736862954,0,0,0,1.680555556,0.445082521,0.445036996,0,0,0,0,0,0,0.333333333,0,0,0.111111111,0,0,0,0,0,0,0,1.25
0,2.449489743,0,1.5,1,1.25,1,72.9101804,0.996158076,0.850533541,0.779078607,149.4244577,165.8879704,171.2902152,169.0200999,184.917652,4.571428571,0,-3.61E-16,-0.489795918,1.469387755,0,0,-2,2,250.1565571,0,-0.418139106,0.74882294,3.54035254,-0.008722831,0.0038192,0.003493958,-0.773998488,0.612244898,-0.047095761,0,-0.269230769,44.97358566,0.017097126,0.093602868,-0.189067133,0.161355424,0.147614447,0.076923077,-0.182336182,0.144230769,0.480769231,-0.192307692,-0.103703704,-0.237510608,1.749269083,0,0.75,1.615384615,0,1.083333333,0.947916667,0,0.835714286,1.251851852,1.954309368,0,0.319674759,1.390702451,-36.66361125,0.048348948,-4.325957906,0.5,0.093071967,48.66838525,82.49105839,0,4,0,0,0.125,0,0.041666667,0,0,0.607487284,0,0,0,0,0,0,0,0.444444444,0,0,0.55493252,0,0.955555556,0,-4,0,13.08377234,1,0,-1.444453576,-0.395208698,-1.016982318,0.594964615,-0.590072529,0.33250571,-0.372879876,0.50824647,-0.064601131,-0.200650805,0.264581233,-0.249127036,0.053474988,0.089647708,-0.050668214,-0.149074172,0.132921325,-0.22483763,0.217868107,0,0,0,0,0,0,0,26.42752786,0,9.473725908,0,0,0,0.65625,0.562215804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
0,2.399989764,0.833333333,1.666666667,1.428571429,2.072916667,2.547619048,105.0845022,0.958328429,0.781762041,0.871834479,157.8072908,167.7864439,175.8805752,169.7294059,173.0405485,-3.604938272,-2.444444444,0.311728395,-1.314814815,-0.87962963,0.555555556,-7.023919753,5.511574074,0.893518519,-151.5663732,48.13999616,-1.289093494,-0.800567861,-6.144771519,-0.005891629,-0.005213439,-0.002455077,0.15375982,-0.219135802,-0.039697744,-0.41317175,-0.4224404,40.81165425,0.024378365,-0.038122279,-0.432703056,-0.182005074,-0.085708579,-0.064573198,0.046821599,-0.066729323,-0.057465091,-0.197877984,0.09230471,-0.021984542,1.258304053,0.836465046,0.989661654,1.477638061,0.725832438,1.384615385,1.275,1.008791209,1.220469083,0.800736577,1.933739365,1.209191829,0.308931943,1.393466459,-69.80871725,0.062700973,-6.773282025,0.358167664,0.19105256,87.60323572,124.0829474,0,4,0,0,0,0,0,0,0,0.608748469,0,0,0,0,0,0,0,0.438095238,0,0,0.612086882,0,0.773333333,0.202857143,-4,2,15.1094015,1,0,-0.828319759,-0.494267046,-0.804281928,0.563611699,-0.57799184,0.495929378,-0.467823444,0.44102843,-0.162254762,-0.134387269,0.227052488,-0.224638502,0.075063314,0.027048751,-0.04717817,-0.088791529,-0.099752875,-0.158829548,0.256073767,0,0,0,5.733667477,0,0,19.75852033,0,0,15.57705783,5.062655896,0,0,0.518201627,0.507575371,0,0,0,0,0,0,0.666666667,0.08,0.055555556,0.044444444,0.03125,0.027777778,0,0,0,0,0,2
0,1.797343098,0.4,1.2,1,2.933333333,4,78.29154562,1.097024011,0.810061888,0.694663763,146.5588982,159.7226262,170.6041018,174.3695526,185.0509644,6.224852071,0,0.100591716,0.106508876,0.319526627,0,1.232248521,-2.843195266,-2.733727811,23.99803644,0,-1.24149596,0.481445413,3.134686867,-0.001749143,0.001018254,-0.00229519,-0.010108481,-0.522287968,-0.052972668,0.102687377,-0.104959143,47.39319532,-0.002708717,0.080240902,-0.229171214,0.102404767,-0.230824932,0.173254282,-0.003376153,-0.174440053,-0.691699605,-0.298412698,-0.047725467,0.023430668,0.808332559,2.626296059,0.500988142,0.778091474,2.774703557,1.516666667,0.52,0,0.472586412,0.830899881,1.624974654,7.60E-05,0.33668067,1.382306609,-26.84927823,0.033911364,-3.552109495,0.726027358,0.285908715,61.51983835,63.29126586,0,1,0,0,0,0,0,0,0,0.679962424,0,0,0,0,0,0,0,0.466666667,0,0,0.528442528,0,0.853333333,0,-0.75,0,11.27289283,1,0,-0.171782444,-0.231218643,-0.810848403,0.297243915,-0.126946337,0.048118105,0.014906346,-0.00211573,-0.002824892,0.012633889,-0.084861338,-0.167090095,0.049464043,0.014466389,-0.057614619,0.139832994,0.183205069,-0.098919438,0.073360357,0,0,6.420821623,0,0,0,6.420821623,12.70698215,0,0,0,0,0,0.336243687,0.408390599,0,0,0,0,0,0,0.5,0,0,0.074074074,0.0625,0,0,0,0,0,0,1.5
0,2.59862293,0.375,1.5625,1,3.53125,7,82.8452251,1.10834338,0.919432475,0.659766142,149.1569723,163.6455732,167.2825497,177.082659,185.1842767,29.15384615,0,0.923076923,-0.207100592,0.869822485,0,-2.371794872,-7.010848126,-12.57248521,-48.62384335,0,0.130989815,0.208693909,1.575314221,0.014638393,-0.001433176,-0.005474044,-1.581682532,-2.389792899,-0.024440443,-0.182445759,0.837785496,43.30469053,-0.033735945,0.069564636,-0.844713889,-0.025742132,-0.098322603,0.375247525,-0.26465777,-0.399876238,-1.386138614,-0.043940796,-0.109205143,0.03898086,0.730459542,0.438810074,0.368316832,0.718553594,2.78019802,1.14893617,0.777925532,0,0.609822165,0.764251663,1.836990823,0.000151505,0.585286857,1.26847194,-123.5696616,0.049374471,-7.649047535,0.396567955,0.46839435,64.63884098,22.64524898,0,2,0,0,0.23570226,0.11785113,0.04790958,0.013888889,0,0.572743132,1,0,0,-0.048611111,-0.548611111,0,0,0.428571429,0.333333333,0,0.537845337,0,1.028571429,0,-3.25,0,14.61376093,1,0,-1.083427482,-0.950531684,-0.476189093,-0.581107986,-0.406689087,0.386163046,0.00081871,0.234477781,-0.375984845,0.049872571,0.006158958,0.086269518,-0.095098784,0.248689334,0.151708772,-0.029700444,0.134719141,0.09719988,0.1122856,0,0,6.9237372,0,0,0,6.606881965,0,9.473725908,0,0,0,0,0.805197263,0.447206998,0,0,0,0,0,0,0,0,0,0.074074074,0.142361111,0,0,0,0,0,0,1.583333333
0,1.725974836,0,1,1,2.142857143,1,54.54542244,1.030218191,0.762760743,0.571927693,159.2147839,165.155437,174.5343108,184.3384594,184.917652,0,0,0.025510204,0.964285714,0.367346939,0,-8.41595805,-0.755243764,-6.49702381,168.0779304,0,-1.132420187,0.522544264,1.498509408,-0.001014303,-0.006641069,0.008520424,-0.444444444,-0.142857143,-0.139146568,-0.647381388,-0.113894042,40.36847786,-0.031357825,0.065318033,-0.584923322,-0.266163473,0.341485034,0,-0.183006536,-0.058823529,0.411764706,-0.44709389,-0.013762664,0.042633518,0.8395675,0.159474553,1.073529412,1.181818182,0,1.836065574,0,0,1.319852172,1.237126395,1.734300472,0,0.277372353,1.270046948,-49.68014071,0.053443892,-4.457792293,0.517398708,0.277761135,48.77371863,70.52413079,0,2,0,0,0,0,0,0,0,0.661804183,1,0,0,-0.337962963,0,0,0,0.446666667,0.223880597,0,0.630418552,0,0.695833333,0.2375,-2.5,2,14.29326587,1,0,-0.712296365,-0.243911815,-0.67569147,0.383912495,-0.359182238,0.195792098,-0.248534798,0.23952787,-0.069176927,-0.090715669,0.061083736,-0.131372599,0.03720995,0.020633106,-0.071506572,-0.025163384,-0.031306195,-0.115941605,0.115879487,0,0,6.9237372,5.733667477,0,0,6.544756406,0,0,10.84019487,4.921296296,0,0,0.331305253,0.543225774,0,0,0,0,0,0,0.25,0,0,0.111111111,0,0,0,0,0,0,0,1.333333333
0,2.104809997,2.266666667,1.333333333,1.3,3.5,2.55,105.8061822,1.016615516,1.004165687,0.891562905,149.6492941,166.9917648,167.8319593,173.0080912,173.2531882,9.171597633,0,0.443786982,-0.118343195,0.023668639,0.284023669,3.072485207,-7.862426036,4.855029586,94.74793263,0,0.385897711,0.109679567,-3.452106629,-0.005088007,0.005752778,0.001748027,-0.590401052,1.146351085,-0.066863905,0.256040434,-0.282100592,46.32415625,-0.037653011,0.010967957,-0.120092822,0.343155906,0.104270629,0.179897864,-0.138966264,0.269823584,0.022980501,-0.313888889,-0.221016301,-0.007715962,1.6857541,0.152632435,0.588440111,1.401392758,0.695264624,1.083333333,0.722222222,0.65,0.457335329,1.183882236,1.735180155,0.939479423,0.334505422,1.39311176,-44.93209051,0.036393763,-4.895122637,0.659283443,0.110928124,28.8667839,205.9336012,0,1,0,0,0,0,0,0,0,0.628279241,0,0,0,0,0,0,0,0.455555556,0,0,0.435108722,0,0.894444444,0,-0.25,0,15.3102251,1,0,0.043377066,-0.759011207,-0.637311743,-0.04306855,-0.162436884,0.054929968,-0.134745275,0.160154752,-0.146317225,-0.038072353,0.19285436,-0.159906093,0.087899179,0.047650473,0.026144904,0.070252454,0.029065944,-0.121945339,0.238163624,5.261891555,0,0,0,11.33111287,0,13.02770359,0,4.736862954,5.261891555,0,0,1.580694444,0.305874594,0.409697394,0,0,0,0,0,0,0.4,0.08,0,0.055555556,0.041666667,0,0,0,0,0,0,1.75
0,1.921668296,0,1,1,3,1,84.48515454,1.231186896,1.216842999,0.799568399,145.0385488,158.7270489,155.321066,169.0806964,184.917652,20.91836735,0,1.632653061,1.795918367,1.224489796,0,-3.798185941,-7.448979592,-21.20181406,542.0098922,0,0.396282405,2.030762307,10.42459913,0.000390518,-0.002731785,0.001208699,-2.31122449,-0.918367347,-0.244897959,-0.292168149,0.274376417,50.22917343,-0.113516137,0.135384154,-0.483802708,-0.28934886,0.128024662,0.44295592,-0.636235955,-0.252808989,0.45505618,-0.5,-0.154661017,-0.42689026,0.763413081,0.010544774,0.393258427,1.095505618,0,1.166666667,0,0,0.65913371,1.615207156,1.399982531,0,0.335945273,1.522373404,-46.36747654,0.023950354,-3.765586433,0.668523496,0.350037085,58.00157336,20.17899517,1,2,0,0,0,0,0,0,0.072168784,0.685892512,0,0,0,0,0.685185185,0,0,0.472222222,0.352941176,0,0.542054391,0,0.827777778,0,-0.25,0,11.18797783,1,0,-0.531018067,-0.151858496,-1.076671487,0.332935404,-0.232936318,0.000140938,-0.164537489,0.030353976,0.005225135,-0.018894567,-0.038854158,-0.116272256,0.058042157,-0.0191036,-0.060834416,0.015528044,-0.037291343,-0.038669694,0.093315802,0,0,19.42057893,0,0,0,5.57310453,0,6.578935684,0,0.62037037,0.064814815,0,0.277112993,0.255760789,0,0,0,0,0,0,0.2,0,0,0.148148148,0,0,0,0,0,0,0,1.444444444
0,1.797343098,0.043209877,1.166666667,1,1.326817558,1.115226337,88.71325901,1.219557122,0.947525813,0.920092671,146.5004155,160.516096,170.0904805,172.9715454,182.0582938,-0.419753086,0,0.025510204,0.183673469,0.413265306,0,-0.392947154,0.0531031,-0.036110878,-6.547390968,0,-1.649411567,-0.389652541,3.227094514,-0.000595623,0.000327046,-0.000304679,-0.039780521,0.002057613,-0.046343537,-0.030226704,-0.017943023,54.4957313,0.006943112,-0.043294727,-0.179432726,0.135586217,-0.126313389,-0.048690671,-0.05998818,0.003102837,0.24822695,-0.275252525,0.02132717,0.0241355,1.152929501,1.492711708,1.588430851,1.449966755,0.141179078,1.696969697,0.45959596,0,1.848777619,0.794866029,1.720444155,0.056922368,0.2179405,1.274692802,-25.57935613,0.019124202,-2.519311136,0.441571006,0.151651422,149.861257,116.4052528,0,2,0,0,0,0,0,0,0,0.851042753,0,0,0,0,0,0,0,0.542857143,0,0,0.775708425,0.042857143,0.837142857,0,-2.25,0,16.25696273,1,0,-0.854017398,-0.364535367,-0.204687415,0.39860661,-0.173791949,-0.106895615,0.162122324,0.148834322,-0.10789066,-0.111367863,0.021253485,-0.199828336,0.092307971,0.002138908,-0.087998554,0.123131064,0.295622798,-0.073571794,0.114271945,0,11.60093989,6.420821623,0,0,0,0,12.30082507,6.9237372,11.60093989,0,0.815972222,0,0,0.559309689,0,0,0,0,0,0,0.5,0,0,0.074074074,0.0625,0,0,0,0,0,0,1.5
0,2.767467029,2.142857143,1.714285714,1.222222222,3.535714286,2.333333333,118.9924152,1.373511567,1.019311102,0.919776061,147.5388019,154.3000801,164.8885711,164.5475714,177.9113232,4,0,1.461538462,-1.325443787,1.532544379,0.579881657,-4.991452991,4.992439185,-1.609138725,117.0285332,0,-0.668411627,0.562405508,3.073622736,-0.006009473,-0.008044707,-0.001763841,-1.05,-0.428571429,-0.067751479,-0.383957922,-0.435954964,47.92707852,-0.010711137,0.062489501,-0.408125144,-0.219198016,-0.048060237,0.071428571,-0.24375,-0.099489796,0.103174603,-0.168382353,0.132591235,-0.351994656,1.151873578,0.757652871,0.717032967,1.135714286,0.80952381,0.794117647,0.819327731,0.254901961,1.027763227,0.653745416,1.202500912,0.431537739,0.381216011,1.439831751,-84.07148795,0.057691037,-5.941561152,0.520561872,0.234898994,31.1640094,62.46277162,0,1,0,0,0.102062073,0.102062073,0.027777778,0.0124226,0,0.542088496,0,1,0,0,0,0.611111111,0,0.452380952,0.157894737,0,0.400238825,0,0.841666667,0.077380952,-0.25,1,13.5339686,1,0,-0.510165266,-0.996351277,-0.781263867,0.002838155,-0.276681197,0.349709817,-0.182878657,0.268505669,-0.1604077,-0.280944694,0.154569302,0.184980499,-0.16539693,0.126462522,0.008138821,-0.073544016,0.054392892,0.212076958,0.14738433,0,0,12.13273414,0,0,0,5.760247419,0,0,9.523678332,0,0.611111111,0,0.527410869,0.35357871,0,0,0,0,0,0,0.142857143,0.125,0,0.055555556,0.055555556,0,0,0,0,0,0,1.75
